element,system,code,display,occurrences,n_quantity,n_string,n_codeable,n_boolean,n_integer,n_datetime,n_other,n_no_value,n_data_absent,shape,scale_hint,distinct_values,domain_truncated,units
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228414,Speech,790926,0,790926,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228977,Altered Mental Status  NCP - Interventions,790075,0,790075,0,0,0,0,0,0,0,enumerated,NomOrd,13,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224000,Nares R,783250,0,783250,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228890,Pain NCP - Interventions,775053,0,775053,0,0,0,0,0,0,0,enumerated,NomOrd,10,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223992,Cough Type,768511,0,768511,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224879,Nares L,765452,0,765452,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225664,Glucose finger stick (range 70-100),764855,764855,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227959,Restraints Evaluated,762798,0,762798,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227951,Circulation/Skin Integrity,759241,0,759241,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227960,Patient/Family Informed,759182,0,759182,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223935,PostTib. Pulses R,757423,0,757423,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227952,Position Change,755209,0,755209,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227957,Signs of Injury from Intervention,752531,0,752531,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50862,Albumin,749944,749800,144,0,0,0,0,0,0,0,quantitative,Qn,3,,g/dL=749800
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224771,RLE Temp,745387,0,745387,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223947,PostTib. Pulses L,744884,0,744884,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227953,Range of Motion,744324,0,744324,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227961,Side  Rails,743301,0,743301,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224773,LLE Temp,739304,0,739304,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224767,RUE Temp,734079,0,734079,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224769,LUE Temp,731104,0,731104,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227956,Urinal/Bedpan,731063,0,731063,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223979,RLE Color,728705,0,728705,0,0,0,0,0,0,0,enumerated,NomOrd,8,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224023,Support Systems,725374,0,725374,0,0,0,0,0,0,0,enumerated,NomOrd,10,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223983,LLE Color,723029,0,723029,0,0,0,0,0,0,0,enumerated,NomOrd,8,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223976,RUE Color,719104,0,719104,0,0,0,0,0,0,0,enumerated,NomOrd,8,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228902,Altered Respiratory Status NCP - Expected outcomes,716373,0,716373,0,0,0,0,0,0,0,enumerated,NomOrd,8,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223982,LUE Color,716176,0,716176,0,0,0,0,0,0,0,enumerated,NomOrd,8,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227946,Restraint Ordered (Non-violent),712426,0,712426,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228298,Daily Wake Up,695565,0,695565,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223985,Respiratory Pattern,687340,0,687340,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228933,Post-op Care NCP - Expected outcomes,686661,0,686661,0,0,0,0,0,0,0,enumerated,NomOrd,9,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51486,Leukocytes,682923,1,682922,0,0,0,0,0,0,0,enumerated,NomOrd,24,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51491,pH,682923,682505,418,0,0,0,0,0,0,0,quantitative,Qn,5,,units=682505
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51498,Specific Gravity,682923,673398,9525,0,0,0,0,0,0,0,quantitative,Qn,55,yes,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51506,Urine Appearance,682923,0,682923,0,0,0,0,0,0,0,enumerated,NomOrd,42,yes,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51508,Urine Color,682923,1,682922,0,0,0,0,0,0,0,enumerated,NomOrd,121,yes,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51466,Blood,682919,1,682918,0,0,0,0,0,0,0,enumerated,NomOrd,33,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51478,Glucose,682918,53984,628934,0,0,0,0,0,0,0,mixed,,12,,mg/dL=53984
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51492,Protein,682918,201560,481353,0,0,0,0,0,5,5,mixed,,22,,mg/dL=201560
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51464,Bilirubin,682917,0,682917,0,0,0,0,0,0,0,enumerated,NomOrd,21,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51484,Ketone,682917,67974,614942,0,0,0,0,0,1,1,mixed,,12,,mg/dL=67974
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51487,Nitrite,682916,0,682916,0,0,0,0,0,0,0,enumerated,NomOrd,11,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51514,Urobilinogen,682916,90322,592594,0,0,0,0,0,0,0,mixed,,10,,mg/dL=90322
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223990,Respiratory Effort,676023,0,676023,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224017,GU Catheter Size,674315,0,674315,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224024,Family Communication,660452,0,660452,0,0,0,0,0,0,0,enumerated,NomOrd,6,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223905,Cough Reflex,656068,0,656068,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223904,Gag Reflex,648290,0,648290,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223951,Capillary Refill R,643522,0,643522,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,220339,PEEP set,642089,642089,0,0,0,0,0,0,0,0,quantitative,Qn,0,,cmH2O=642089
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51087,Length of Urine Collection,639463,10564,628899,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224308,Capillary Refill L,630610,0,630610,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,220047,Heart Rate Alarm - Low,627396,627396,0,0,0,0,0,0,0,0,quantitative,Qn,0,,bpm=627396
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,220046,Heart rate Alarm - High,627111,627111,0,0,0,0,0,0,0,0,quantitative,Qn,0,,bpm=627111
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223770,O2 Saturation Pulseoxymetry Alarm - Low,622764,622764,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=622764
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227342,Secondary diagnosis,621788,621788,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227341,History of falling (within 3 mnths),621381,621381,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223769,O2 Saturation Pulseoxymetry Alarm - High,619601,619601,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=619601
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227343,Ambulatory aid,618906,618906,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227345,Gait/Transferring,618692,618692,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227344,IV/Saline lock,618645,618645,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52033,Specimen Type,618512,0,618512,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227346,Mental status,616868,616868,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224161,Resp Alarm - High,614038,614038,0,0,0,0,0,0,0,0,quantitative,Qn,0,,insp/min=614038
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224162,Resp Alarm - Low,613796,613796,0,0,0,0,0,0,0,0,quantitative,Qn,0,,insp/min=613796
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224685,Tidal Volume (observed),611925,611925,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mL=611925
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227949,Face to Face Eval (Non-violent),607598,0,607598,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224687,Minute Volume,607284,607284,0,0,0,0,0,0,0,0,quantitative,Qn,0,,L/min=607284
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226253,SpO2 Desat Limit,600821,600821,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=600821
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224697,Mean Airway Pressure,600557,600557,0,0,0,0,0,0,0,0,quantitative,Qn,0,,cmH2O=600557
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224689,Respiratory Rate (spontaneous),592180,592180,0,0,0,0,0,0,0,0,quantitative,Qn,0,,insp/min=592180
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224695,Peak Insp. Pressure,585159,585159,0,0,0,0,0,0,0,0,quantitative,Qn,0,,cmH2O=585159
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223834,O2 Flow,580689,580689,0,0,0,0,0,0,0,0,quantitative,Qn,0,,L/min=580689
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,220292,Minute Volume Alarm - Low,580357,580357,0,0,0,0,0,0,0,0,quantitative,Qn,0,,L/min=580357
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224076,Education Barrier,578880,0,578880,0,0,0,0,0,0,0,enumerated,NomOrd,12,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,220293,Minute Volume Alarm - High,578070,578070,0,0,0,0,0,0,0,0,quantitative,Qn,0,,L/min=578070
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223876,Apnea Interval,576892,576892,0,0,0,0,0,0,0,0,quantitative,Qn,0,,sec=576892
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223873,Paw High,576621,576621,0,0,0,0,0,0,0,0,quantitative,Qn,0,,cmH2O=576621
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223848,Ventilator Type,571964,376646,195318,0,0,0,0,0,0,0,mixed,,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50820,pH,564412,564095,307,0,0,0,0,0,10,10,quantitative,Qn,4,,units=564095
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224409,Pain Level Response,564047,358559,205488,0,0,0,0,0,0,0,mixed,,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223874,Vti High,561470,561470,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mL=561470
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227517,Humidification,557979,0,557979,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227968,All Medications Tolerated without Adverse Side Effects,553695,0,553695,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224690,Respiratory Rate (Total),550398,550398,0,0,0,0,0,0,0,0,quantitative,Qn,0,,insp/min=550398
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228957,Coping/Knowledge Deficit  NCP - Interventions,547745,0,547745,0,0,0,0,0,0,0,enumerated,NomOrd,16,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52075,Absolute Neutrophil Count,541658,538690,2968,0,0,0,0,0,0,0,quantitative,Qn,1,,K/uL=538690
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228914,Altered Skin Integrity NCP - Interventions,540552,0,540552,0,0,0,0,0,0,0,enumerated,NomOrd,15,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223796,Untoward Effect,538630,0,538630,0,0,0,0,0,0,0,enumerated,NomOrd,14,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224692,Flow Pattern,538005,0,538005,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224865,Flow Sensitivity,537851,0,537851,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223875,Fspn High,535654,535654,0,0,0,0,0,0,0,0,quantitative,Qn,0,,insp/min=535654
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229322,Breathing pattern/effort,535136,0,535136,0,0,0,0,0,0,0,enumerated,NomOrd,18,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225978,Slope,529137,0,529137,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224085,Assistance Device,522637,0,522637,0,0,0,0,0,0,0,enumerated,NomOrd,13,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228399,Facial Droop,519928,0,519928,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227368,20 Gauge Dressing Occlusive,518476,518476,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52073,Absolute Eosinophil Count,518314,515380,2934,0,0,0,0,0,0,0,quantitative,Qn,1,,K/uL=515380
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52074,Absolute Monocyte Count,518273,515338,2935,0,0,0,0,0,0,0,quantitative,Qn,1,,K/uL=515338
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51133,Absolute Lymphocyte Count,518272,515337,2935,0,0,0,0,0,0,0,quantitative,Qn,6,,K/uL=515337
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52069,Absolute Basophil Count,518272,515338,2934,0,0,0,0,0,0,0,quantitative,Qn,6,,K/uL=515338
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226138,20 Gauge placed in outside facility,516481,516481,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223936,Radial Pulse R,514582,0,514582,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225754,20 Gauge Insertion Date,512736,0,0,0,0,0,512736,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50821,pO2,511938,511637,296,0,0,0,0,0,5,5,quantitative,Qn,6,,mm Hg=511637
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50802,Base Excess,511831,511485,232,0,0,0,0,0,114,114,quantitative,Qn,5,,mEq/L=511485
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50804,Calculated Total CO2,511828,511460,242,0,0,0,0,0,126,126,quantitative,Qn,7,,mEq/L=511460
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50818,pCO2,511713,511401,306,0,0,0,0,0,6,6,quantitative,Qn,4,,mm Hg=511401
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224735,Flow Rate (variable/fixed),509689,0,509689,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50813,Lactate,506778,506515,258,0,0,0,0,0,5,5,quantitative,Qn,3,,mmol/L=506515
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223948,Radial Pulse L,505331,0,505331,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224077,Education Method,504581,0,504581,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90201,"Blood Culture, Routine",495122,0,435434,4971,0,0,0,0,54717,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226104,Level of Consciousness,489797,0,489797,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223898,Orientation,487492,0,487492,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224862,Edema Amount,485444,0,485444,0,0,0,0,0,0,0,enumerated,NomOrd,6,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224785,GI #1 Tube Type,484330,0,484330,0,0,0,0,0,0,0,enumerated,NomOrd,10,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224072,Education Learner,483575,0,483575,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51493,RBC,480935,364709,116225,0,0,0,0,0,1,1,mixed,,35,,#/hpf=364709
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51516,WBC,480935,356292,124642,0,0,0,0,0,1,1,mixed,,29,,#/hpf=356292
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51463,Bacteria,480934,1538,479396,0,0,0,0,0,0,0,enumerated,NomOrd,44,yes,/hpf=13
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51476,Epithelial Cells,480932,346953,133979,0,0,0,0,0,0,0,mixed,,26,,#/hpf=346953
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51519,Yeast,480932,3,480929,0,0,0,0,0,0,0,enumerated,NomOrd,29,,/hpf=1
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223752,Non-Invasive Blood Pressure Alarm - Low,477951,477951,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mmHg=477951
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223751,Non-Invasive Blood Pressure Alarm - High,477727,477727,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mmHg=477727
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,220001,Problem List,477602,0,477602,0,0,0,0,0,0,0,free-text,Nar,1045,yes,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224007,GI #1 Intub Site,476451,0,476451,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50954,Lactate Dehydrogenase (LD),473446,473363,83,0,0,0,0,0,0,0,quantitative,Qn,3,,IU/L=473363
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224079,Education Response,472763,0,472763,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
