stream,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K51313,Ulcerative (chronic) rectosigmoiditis with fistula,,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L049,"Acute lymphadenitis, unspecified",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L662,Folliculitis decalvans,,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L741,Miliaria crystallina,,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L8943,"Pressure ulcer of contiguous site of back, buttock and hip, stage 3",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L89501,"Pressure ulcer of unspecified ankle, stage 1",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L89524,"Pressure ulcer of left ankle, stage 4",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M02352,"Reiter's disease, left hip",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M06371,"Rheumatoid nodule, right ankle and foot",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M06852,"Other specified rheumatoid arthritis, left hip",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M10279,"Drug-induced gout, unspecified ankle and foot",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
